id,folding
bpRNA_RFAM_6898,...((((...((((((((.............))))))))...))))....((((((.((.((....)).)).)))))).............
bpRNA_RFAM_11955,...........................................................(((.((.(.(((.((((((((((((((....))))))..)))))))).))).).)).)))........
bpRNA_RFAM_17374,..((((((.............((((((....)))))).......))))))..............(((((......(((((((.(((((((......))))....))).)))))))........))))).......
bpRNA_RFAM_20356,.((((((((....((((((((((((.(((((((............)))))))))))))))))))....).))))))).
bpRNA_RFAM_19246,.........((.((((((.((((.((((.(((((((.(((.(((..(((.(((.......))).)))...))).))).))))))).)))).)))))))))).)).
bpRNA_RFAM_28632,((((((..((((....((.((((((((....(((((....))))).....)))))))).)).....))))(((((((..((((...(((((((((...))))))).))...))))..)))))))..(((((((....((((....))))...)))))))....))))))
bpRNA_SRP_187,(((((((((((.(((((((((((((.((((((......((.....(((....))).....))...))))).).)))))).)).)))))...)))))))))))....
bpRNA_RFAM_8671,..........(((((....)))))..(((...((((((......(((.....))).....))))))....................(((((((((.(((.....))).)))))))))((((.((((((.....)))))).)))).((((((((....))))))))........)))....
bpRNA_tmRNA_184,.((((((((.....(((((....))))..).)))))).(((......((((((.(....).))))))....)))...............(((((..........)))))..(((..((((......))))..))).))....((((..............))))..................(((...(((((((((((........)))))))))))...)))......(((((((((.(((((((((((.((.((((((.(((.(.........)..))).)))))).)).)))).....))))))))))).))))..)...(((((((((........))))))..)))....
bpRNA_RFAM_37436,...((((((((....)))))))).......((((........))))..(((......(((((((.......)))))))....)))
bpRNA_RFAM_15323,.......((((.(((....)))))))..................................((((((((.((.((((((....))))))........)).)))))))).......
bpRNA_RFAM_38453,.............................(((((((..((((..(((((((((((((((((....)))))))))))...)).)))).)))).)))))))....((.......)).....((((((......(((((((((..(((...........)))...)))....(((((((((((((....))))))..)))))))))))))...))))))......
bpRNA_RFAM_18136,..........(((.(((.((((((((((((......(.....)...))))))).)))))....)))))).....(((((((......)))))))....(....((((((.(((((.(((((.......))))).)))))))))))...).........
bpRNA_RFAM_18415,.............((((((((....))))))))..(((((((((((....))))))))))).
bpRNA_RFAM_38225,....................................................((((...(((((((((((((((((((((......)))))).)))))))....))))...))))((((....(((((.......((.........)).........(((((((.....)))))))))))).....)))).))))........
bpRNA_RFAM_41387,..((((((....))))))......................((((((((((((....))))))))))))............
bpRNA_RFAM_3522,((((((((....((.((((((....(((((........))))).........)))))).))......)))))))).........
bpRNA_tmRNA_138,(((((((...)))))))........................................(((((((...............)))))))..............(((........)))...........(((((((....)))))))...((((.......))))....((((((((((((..........)))..)))))))))...........(((((..............(((((((.((((....))))........)))))))))))).((((((((......))))))))........................................((..........))..........(((((.......)))))...........
bpRNA_RFAM_13738,..(((((((((...(.(((((((.(((......))).)).))))).)..)))).)))))..........(((((((...(...(((((.((((((.........)))))).)))))...)..)))))))......
bpRNA_RFAM_23193,(((.((((....)))))))...............(((((....)))))
bpRNA_RNP_414,.((((((((((((((.................))))).((((........))))...........)))).((((((.(((((((((......(((...(((((..((..((((((........(((((((..(...((((.(....(((....)))...).))))).)))))))..(.(((((((((...(((.....(((.((((((((.(((((((((.((((((((((.........))))))))))..))))).)))))).)))))).)))..))).))))))))).)..))))))..)))))))...)))..................((.....(((((((.((.((((.......)))))))))))))...))..))))))))..).)))))).)))))
bpRNA_RFAM_1862,........................................((((((((((.....)))))))..)))..
bpRNA_RFAM_1940,(((((((...................(((((.......))))).(((....)))..(((((.......)))))))))))).
bpRNA_RFAM_22421,.((((((.((((.....(((.(.((((((((........(((((((................))))))))))))))).).))))))))))))).
bpRNA_RFAM_5655,.((((.(((.(((((.(((((((.((.(((((.((((((.(..........).))))))))))).)).)))))))))))).))))))).
bpRNA_RFAM_36465,............((((((.(((((((((((((((((((((((....)))))))).............)))))..)))))))))).))))))((((((((((.....))))))))))......
bpRNA_RFAM_9344,.....................(((.......)))......(((..(((((.......)))))....)))............((((...(((((((((((...((.(((((((...)))))))...)))))))))).)))......))))..(.(....).).......................
bpRNA_RFAM_4633,..((((((((((((((....)))))..)))))))))...((((((..((((.((....)).))))..))).)))....
bpRNA_RFAM_16983,............................(((((........................)))))............((((((((.......(((((((((((....)))))))))))......))))))))
bpRNA_CRW_30579,.........(((((((....................((((.......)))).....(((((.......)))))))))))).
bpRNA_RFAM_38923,..............................(((.((((((((((.((((((.........)))))).))))))))))))).............................
bpRNA_RFAM_36102,(((((((...(((((.......))))).((((((.....))))))..((((((((.....)))))))).(((((.......))))).)))))))
bpRNA_RFAM_12095,.............((((((....))))))..........((((((.(((((((......)))))))..))))))..........((....))..........
bpRNA_RFAM_7117,.....((((((.......((((........)))).))))))....(((......)))...((((..(((((......((..((((((.((((....)).)).))))))..)).....))))).....))))........(((((.((((.....))))))))).............................(((((......)))))..............
bpRNA_RFAM_34523,....................................................................(((((((.....(((.((.((((.((((((((.....((((.((((..................(((........))).)))).)))).............)))))))).).((((.....)))).......)))..)).)))....)))))))(((....))).....................((((((((...(((.(((......))).))))))))))).......................(((((((((((((...((((.((((((....)))))).))))............(((((.........)))))......))))))))))))).......(((((((((((....)))))))))))...
bpRNA_RFAM_6132,.....(((((((((.(((((.(((((((.(((((.(..((((...........)))))))))).))))))).))))).))))))))).....
bpRNA_RFAM_40020,(((((..((((.((((((((((((..((.((((((.((((......)))).)))))).))..)))))))))))).))))..)))))
bpRNA_CRW_18116,(((((((((....((((((((......(((((..((....))..))))).......)))))).))(((((((..((.(((((.(((....))).))))).)))))))))))))))))).................
bpRNA_tmRNA_643,.......................................(((....)))((((........))))........................((((....))))..............(((((.........)))))......(((((((((.......(((.........))))).....)))))))..................((((...((((((....))))))...)))).................((((((((...(((........)))...)))))))).............................(((((...........)))))..............................
bpRNA_RFAM_4820,..................(((........(((((....))))).....)))................
bpRNA_SPR_111,(((((((..................(((((((.......)))))))............(((((.......))))))))))))....
bpRNA_RFAM_1049,.((((.(((.((((....)))))))..)))).....................((((((...(((((((((((....)))))).))))))))))).............((((((((.((((.....((((((....))))))))))))))..((((((((..(((..........)))..)))))))).))))..
bpRNA_RFAM_8211,((((((((......(((((.....(((((........).))))...)))))....(((..(((((((.....(((........)))...))))))))))......))))))))
bpRNA_RFAM_29894,.(((...((((.((...((...(((.((((((((((....(((((..............)))))......)))))))))))))...))...)).)))))))....
bpRNA_RFAM_9189,.........((((((((....(((((((((((...)))).)))))))))))))))...(((((((.(.(((.((((((....)))))).)))..)...(((((......(........)((..(((((....((((((((.....(((.(((((((...)))))))...)))))))))))(((((....))))))))))..))))))))))))))...................
bpRNA_RFAM_40517,((((((((((.(((((((.((........)).)))))))...))))))))))
bpRNA_RFAM_6813,(((((((.(((((((((..(((.((((((((.......))..)))))).)))..))))))))).))))))).
bpRNA_RFAM_3777,..((((((((((((((((((........(((((((...........)))))))...)))))))))))))).....)))).................(((((((....)))))))
bpRNA_RFAM_42818,.....(((((.((((.(((...(((.((((((((((.((((((........)))).)))))))))))).)))..((((((((((.....)))))................)))))......))).))))...)))))...............
bpRNA_tmRNA_340,.........(((((......))))).......................((((((.......)))))).......................((((....))))........((((..(((((((....)))))))(((((.(((((((((((....)))))))..)))).)))))..))))..(((...((((((.((((((((((.(.....).))))))))))...)))))).))).........((((......................)))).....((.......(((((((......)))))))..............)).(((.(((((.......)))))....)))....
bpRNA_RFAM_3477,...............(((((..((....((((((..........))))))....))..))))).......(((...........))).............................(((((...))))).......((((((........))))))..(((((...)))))........((((((....))))))......................((((((((.....))))........(((((.((((((....))))))))))).))))............((((((....)))))).....(((..(((((((((((....)))))))))))..))).....
bpRNA_RFAM_16285,................((((.((((((((........)))))))).))))...........
bpRNA_RFAM_16466,.....(((((((((((...........................))).))))))))........................................
bpRNA_RFAM_20306,..((((((..((((..(((((((((..(((((((.((((............))))))))))))))))))))..)))))))))...)
bpRNA_CRW_25366,(((((((..((((.((((((..((...(((((.......)))))...))))))))..)))).....)))))))....
bpRNA_RFAM_3033,(((((((((((((((((......(((...(((((............))))).((((((.(((.(((.(((.((((((((....((...(((((......)))))..))....))))).)))))).))).)))((((((.....))))))..))))))..)))....))))))))))))))))).
bpRNA_RFAM_19252,..........(((((((....((((((..(((((((((((.((((((((((..........)))))))))).)))))))))))..))))))))))))).....
bpRNA_SRP_332,((((((((((((((((((((((..((((....(((....(((....)))....)))..))))....))))))))...)))))))).)))))).....
bpRNA_RFAM_27538,......................(((((....((((((...........(............)..........))))))...)))))..((((.......))))....
bpRNA_RFAM_25556,.....(((((((((...((((.((((((((((((....))))))))..))))..((((((((.(((((((....))))))....)))))))))))))))))................(.((((((((.((((((.((((.(((((.((.......(((((....)))))................)).))))).)))).)))))).)))))))).)........(......)..................................)))))........
bpRNA_RFAM_22008,(((((((((..((((.((((.((((((.(((((......))).....)).)))))).)))).))))))))))))).
bpRNA_RFAM_26363,...............................((((((.....((((....))))........))))))......................(((((.......)))))..
bpRNA_RFAM_22485,..................((((((((((.((((................)))).))))))))))...........................
bpRNA_RFAM_9122,((((((((...........(.(((((...(((....)))...))))).....(((..(((((((.(((((((......)))))))..)))))))....)))..................................)..(((((((....)))))))...))))))))..............(((((........((.((((...)))).)))))))............
bpRNA_RFAM_17957,((((((.((....((((((((((...((((.................))))....)))))))))))).))))))
bpRNA_RFAM_22967,(((((((((((......((.........)).....(((((......)))))........)))))))))))........(((((((((((......))))))))))).......
bpRNA_RFAM_12960,.......((........(((..((((((((((.....(((((((.........((((....))))...............(((...(((.......)))...)))..)))))))...............))))))))))......))).......)).......
bpRNA_RFAM_1727,(((((((...((((((.(((......((((((.......))))))...........))).).....)))))..))))))).
bpRNA_RFAM_40479,((.((((.(((((.((((((..(((...............)))..)))).)..)))))).)))).))
bpRNA_RFAM_38200,.........................((((((.((.((((...(((............((((..((((.((.((((((((....(((....)))....)))))))).))...)))).))))...........)))...)))))))))))).(((((.......)))))............
bpRNA_RFAM_5054,.............(((((((((.(((......)))))..))))))).
bpRNA_RFAM_2306,(((((((((.........((((((((........(((((.....))))).......))))))))(..((((((((.........((((((((((((......(((((.....)))))((.....(((.((((((..(((.(((((((((.(.(((....................))).).))))))))).)))....)))))).)))....))....................))))))))))))...........))))))))...))))))))))
bpRNA_RFAM_7151,((((((((((....................))))))))))..((((((((........))))))))...............................((((....((((.((........................(((....))))).))))..))))......((((((((((((....)))))))))))).............
bpRNA_RFAM_20069,.....(((..((((.(((((((((.(.(((((((..(((..((((....)))).......))).))))))).).))))))))).))))..))).....
bpRNA_RFAM_20546,.((((((.(((.((((((((.(((((((((((.(((.........)))))))))))).)).)))))))).))).))))))
bpRNA_RFAM_40177,.......................((((((((((........)))....((((.......))))................)))))))....................((((((((((.....))))))))))......((((.......))))............
bpRNA_CRW_20109,(((((((((....((((((((...((..((((((......))..))))..))....))))))).)((((((...((.((((((.(.....).))))))....))..)))))))))))))))...
bpRNA_RNP_318,...................((((((.(((.(........).))).))))))................................(((((((((((((((((...)))))))))))))))..)).......((((((.......)))))).(((((((((....)))))))).)...................((..((((......((((((......((((.....))))..)))))).....))))))....((((((((....))))))))..........(((((((..((....))..)))))))..........................
bpRNA_RFAM_21241,...((((((((((.(((((..(((.(((.((((.(((((................))))))))).))).)))))))).)))))....))))).......
bpRNA_RFAM_34421,(((.(((((......))))))))......((.......))......................
bpRNA_RFAM_20896,..............((((((((((((((.(((.(((((.(((.((((............)))).))).))))).))).))).)))))))))))..
bpRNA_RFAM_26493,.........................................(((((((..............(((((.................(((((((.......))))))).......................)))))...........(((((((((((((((((......)))))))))))))))))..)))))))................................
bpRNA_RFAM_18802,(((...((..(((((((((.(((((((.((((((................)))))).))))))).)))))))))..))....))).
bpRNA_RFAM_30810,.....((((((.........)))))).......((((((.........)).))))..........((((((....))))))....(((((...............((((((((..............)))))))))))))...
bpRNA_RFAM_27995,(((((((((.....((..((((.......))))..)).....................))))))))).........
bpRNA_RFAM_25531,......((((.((.....)))))).....(((((((((((((......))))).))))))))...((((((((.....))))))))..
bpRNA_RFAM_12829,....................((.....))(((...)))(((((..(((((((.....)))))))..)))))..............((..(((((.......)))))....))...................................
bpRNA_RFAM_38849,((((.(((((......((((.((((((..((....))..))))))...))))...))))).))))
bpRNA_RFAM_8194,((((((((.......((((.(((.......)))...........((.((((.(((((.....)))))))))))....))))...(((((.......)))))...))))))))
bpRNA_CRW_28185,((((((((((((..((.(((..((..(((((.......)))))..))))).)..)..)))))..))))))).
bpRNA_RFAM_22044,..((((.((((((((((((..(((((((.((((((....)))....))).)))))))..)))))))))))).))))..
bpRNA_RFAM_26418,...((((..((......(((((.(((((...((......))..))))).))))).......))..)))).....................(((((((...(..........)...)))))))......................
bpRNA_RFAM_2008,(((((((.................(((((.......)))))....(((((.......)))))))))))).
bpRNA_RFAM_10571,.....(((........(((...(((((....)))))..))).......)))(((((((...((...........(((((((..........(((((.......................(((((....)))))..................((((...........))))...(((((.....)))))............................))))))))))))..........))..)))))))...
bpRNA_CRW_54567,((((((((........))))))))..((((((((((.......)))).)))))).(((((...((.((((((((((((((........(((((((((((((....((((((...((((......((((((((((((.(((((((((....))).))))))..((.((((....)))).))...))))).....)))))))...))))..))))))(((...((((((..((((((.....)))))).))))))..))).............)))))))(((((((...))))))).................(((((....)))))))))))........))))).))))))).)).))..))))).(((((((((....)))))))))...................
bpRNA_RFAM_31267,................((((....))))(((.(((((((.....)))..)))))))..........(((.....)))...............
bpRNA_RFAM_6790,..((((((((((((((((((((((((..(((((..(......)...))))).)))))))))))))))))))))))).
bpRNA_CRW_19091,(((((((((....((((((.(((.(((..((((.(.......)...))))..)))..))))))).))((((((......(((((.(((....)))))))).....))))))))))))))).
bpRNA_SRP_397,........((((((............(...(((((((.((((.....))))...))))))))((((((((((((....)))))))))........(((........(((((((((((.((...((((((((.....))))))))..)).))))))))))))))..)))((((((((((...............(((((((..(((((((((((....))))))))))).(((((..(((((((((((((((.......(((((((((((.............((((((((((((.((....)))))))).))).)))...(...........((((..(((((.......))))))))))...((((((...((((((...(((......)))...))))))))))))))))))))))).)))))).))...))))))))))))...))))))))))))))))).......(((.......))))))))).........
bpRNA_RFAM_23201,..((((....))))................(((((....)))))
bpRNA_RFAM_32087,.((.(((..(((((......)))))..))).))......((((.....))))..........
bpRNA_RFAM_27311,(((((((((.((.(((((((((.....................))))))))).)).....))))))))).
bpRNA_RFAM_17325,....((((.((((((.........)))))).)))).........................((((......(((((((.(((..........))).)))))))........)))).........
bpRNA_RFAM_2786,(((((((((..........(((((((....))))))).....(((((.....((.((((.......(((((((.....))))))).......)))).))....)))))..............(((((((.....))))))).......((((((.......))))))..((.((((....))))..))...................................(((((..((((........))))..))))).(((((((((.....((((((((....))))))))............................))))))))))))))))))....
bpRNA_RFAM_34111,.............(...((((((...))))))..).......((((((...........))))))(((((((.....)))))))................(((((.....)))))....(..((((((((((.......))))).)))))..).
bpRNA_RFAM_7662,......((((((((.((((..(((((((.((((((((.(((.(((..........))).))))))))))).)))))))..)))).))))..)))).....
bpRNA_RFAM_2400,(((((((.((((((..((.((.(((((.((....)).))))).)).))...)))))).)))).......................((((((((..(((((((........................)))))))..))))..))))...............((((((.......)))))).((((((((....))).)))))...........(((..(((........)))....)))((((...(((((.....)))))..(((........)))....))))(((((((.....((((.((((((((....))))))))))))..........(.(((.(((((....)))))))).)..)))))))(......).....)))....
bpRNA_RFAM_3467,............((((((..(((((...))))).))))))........(((((.....)))))...........(((((.....)))))(.......((((((.....)))))).........(((.....)))........(((..((.....))...)))..((.......))......)(((((.....)))))...((((((.....))))))..............((((.....))))..((((((....)))))).....................((....(((.((....)).))).....)).............(((((((((((....)))))))))))..........
bpRNA_CRW_43257,(((((((..((((.(....).)))).(((((.......))))).....(((((.......)))))))))))).
bpRNA_RFAM_6613,((((.(..((((((................(((((.......(((((.(((((((........(((....))))))))))))))).....)))))))))))...).))))..............
bpRNA_RFAM_40305,(((((((.(.....).))))))).....((.((((((((.(((..((((.......)))).)))...)))))))).))....
bpRNA_RFAM_24306,....(((......)))(.((((........)))).).......(((((((((((...(((.((((.......))))....))).)))))..)))))).......
bpRNA_RFAM_36732,......(((...((((.(((..(((((((((((........))))))))))).))).))))...)))........
bpRNA_RFAM_21683,..........((((((((((((.(((.((((...(((((((....((((((......)))))))))))))...)))).))))))))))))))).
bpRNA_RFAM_35524,(((((.(..(((((((((((((((((.(((((((...........))))))).....)))))..)))...))))))))).).....)))))
bpRNA_RFAM_14497,((((...(((.(((((((((..((.((.((((((((((......))....)))))))).)).))..))))))))).))).)))).....
bpRNA_RFAM_41514,.(((((((((((..(((((((.((((.......(((((((((............(((((((((((((((...................))))))))))).)))).)))))))))...........)))).))))).)).)))))))))))...........(((((((....)))))))....(((((((((((....)))))))))))
bpRNA_RFAM_21943,.((....((.((((((((((.(((((((((((.((......)).))))))))))).)))))))))).))....))...
bpRNA_RFAM_34934,((((.....))))..(((((((.(((((...))))).)))))))........
bpRNA_RFAM_13643,..........(((((((((((...(((((....(((((...........(((......)))((.(((....))).)).)))))....)))))...)))))))))))......(((.((((.......)))).)))...
bpRNA_RFAM_40304,((((((((((...))))))))))..((((....((((((..((((...((((....))))..)))).)))))).....))))
bpRNA_CRW_43243,(((((((.((.....((.(((.....(((((((.......))))))))))..))..........)).))))))).
bpRNA_SPR_205,(((((((..(((.....(((((((.(((((((.......))))))).).)))))))))(((((.......))))))))))))....
bpRNA_RFAM_28629,(((((((.(((((((((((((((((((((((((((....)))..)))))))))))).)))))))))))).(((((((((..(((((...(.(((((...))))).)..)))))..))))))))).((((((((....(((.....)))...)))))))).)))))))
bpRNA_RFAM_20729,((..((((((...(((.(((((((((((.((((..(((((......)))))..........)))).))))))))))).)))...)))))).))
bpRNA_RFAM_21021,...........((...((((.................))))....)).....................(...........)...((((((((...........((............)).......)))))))).............
bpRNA_RFAM_11557,.((((.(((..................((..............))..............)))...)))).........
bpRNA_RFAM_10243,.((((((.....))))))......(((((((((.(((((.(((((..((((....))))....)))))..)))))..)))...)))))).((((((((((((.....((((((....))))))..)))))))))))).(((((((((((((....)))(((((((((((((.((.....((((((....)))))))).))))(((.....)))..((((.....))))))))))))).((((....)))).)))))))))).............................((((.......))))........(((((((...(((((((((((((((..((((((((........)).))))))))))..))))))...(((((.(((........))).)))))......))))).))))))).((.(((((((...))))))))).....................
bpRNA_RFAM_33984,......((((((....(((((..(((((((((((((..((.((((((((.....(((((....)))))....)))))))).))..(((((((.((((((...))))))))))))).)))))))))))))....)))))..))))))(((((......))))).............(((((......)))))...
bpRNA_RFAM_41788,..((((((......(((((((.((((.(((....)))...)))).)))))))......))))))..........((((((.((((...(((((((((..........)))))))))..................))))...)))))).......
bpRNA_RFAM_11638,.((((((((......(((.(((((..........))))).))).....))).)))))...........((((((....((.(((..((((...........))))..))).)).....)))))).......
bpRNA_RFAM_6040,............(((..((.(((((.((....................)).)))))))..))).............((((......)))).........(((((..((((.......................))))...)))))......
bpRNA_RFAM_36234,.(((((......((((((((((((((((((((((((((((.....((((....(((....)))....))))...))))).).)))))).)).))))))...))))))))...)))))
bpRNA_RFAM_27946,............((((((......((((((.....))))))......))))))((((((...))))))
bpRNA_RFAM_5645,..(((((((((((((((((((.(.(((((.((((((((((........))))))))))))))).)))))))).))))))))))))..
bpRNA_RFAM_10263,.....(((.....................))).....(........((((.............))))........)..........
bpRNA_RFAM_17317,.(((((((((......(((..............)))......)))))))))........(((((......((((((((((..........))))))))))........)))))........
bpRNA_RFAM_38509,.((((((.......)))))).(((...((......)).......((..(((....))).))..........)))......(((((((((....))))..(((((...((....))...))))).(((((((.......)))))))))))).
bpRNA_RFAM_13005,.....(((((((((((...(((..((((((((.(...((((((((((((.....((((....))))....)))))......((((..(((.......)))..))))...)))))))(((((((....)))))))...))))))))).))).....)))))))...)))).....
bpRNA_RFAM_2595,.((((...((((((..((.((((((((...(((....))))))))))).))...))))))....(.........(((.(((((((...)))))))((((....))))..(......(((............(((((((((...(((....)))...)))))))..)).......((((((.......)))))).((((((((....))))))))....))).....)..))))((((..((((......(((((((...(((((....(((((....)))))....))))).((((........))))))))))).....))))))))(.((((((((....)))))))).).................((((((((.((((....))))))))))))...........(((((....))))))))).....
bpRNA_RFAM_27111,................................(((((((...........)))))))..........................
bpRNA_RFAM_26347,((((......................(((((........................)))))......................))))
bpRNA_RFAM_22328,....(((.((((((((.((..(((((((((((((.(((...((((.....)))).))).)))))...).))))))))))))))))).))).....
bpRNA_RFAM_8129,((((((((...........((((.....)))).........(((.(((((((((...)))))..)))))))......((((((((((....)))))))))).))))))))
bpRNA_RFAM_26260,.......................(((((((.......(((((((.(........).))))))).............)))))))((....)).................................(....((((........))))....).........................
bpRNA_RFAM_21346,.............(((....(((((((((..((((((((((.(((((((.....))))))))))))))))).)))))))))....)))..........
bpRNA_RFAM_18935,(((((.(((((.(((((((.((((.(((((((..((((((((((((((((..................)))))).)))))).))))..))))))).)))).))))))).))))).)..))))
bpRNA_RFAM_35590,(((((........))))).................
bpRNA_RFAM_33588,.(((((((.(((....)))))))).))............((..........)).....((((((((((.(((....)))))))).)))))..
bpRNA_RFAM_37924,....((....))...........................(((((..((((...........((((((.....(((.(((((((((((((..((((........))))...)))))...))))........)))).)))..))))))))))...)))))..............
bpRNA_RNP_247,((((((((((..(((...(..((.(((((((((((((...)))).))))))))).))...)..........(....((((......(((((((...)))))))((((....))))..........(............(((((((((((((((((((((((((.(((((((.((.(((((...))))))).)))))))..))))))))).....))))))))))))))..))...(...((((((.......)))))).)(((((((....)))))))..................).......))))...)((((..(((...........))))))))))....((.(.....(((((((......((((....))))..(.((((((((....)))))))))...........(((.((((..(((((....))))).))))..)))))))))).....).)).))))))))))....
bpRNA_RFAM_2722,((((((((((.(((((((.(((((((...)))))))............((((((..(....(((.(((((((...)))))))((((....))))........................((((((((((...(((((.....)))))....))))))))..)).......(((((((........)))))((((((((....)))))))).)).......)))..).))))))..((((.......((((.....))))((((((((..((((....))))..))))))))....))))....((((((((....))))))))...((((((((....))))))))..........))))))).....................))))))))))....
bpRNA_CRW_29470,((((((((......(.....(((((((.....)))))))((..(((((.......)))))..))).....)))))))).
bpRNA_CRW_52953,(((((((....((.((.......))))(((((((.....))))))....)(((((.......))))))))))))....
bpRNA_RFAM_7648,..(...(((...((.(((((.(((((((.((((((((.(((.(((..........))).))))))))))).))))))).))))).))...)))..)....
bpRNA_RFAM_12914,........(((...((...((((.((((((((...((((((((.(((((...((((((....))))))))...)))......(((.((((((........)))))).)))...)))))).))...))))))))))))....))....)))............
bpRNA_RFAM_26926,...(((((((......(((((((((((.(.......)..))))).)).))))......))))))).......
bpRNA_RFAM_33959,.....(((((((((((((....(((((((...........))))))).))))))))))))).....
bpRNA_RFAM_8238,((((((((.............(((....(((........))).(((.((((.((......(((((....)))))(((((.....)))))....))..)))))))...)))..((((((((...))))))))...))))))))
bpRNA_RFAM_42521,((((..........))))....((((...((((...))))...)))).(((((((((((((..(.(.........).)))).))))))))))
bpRNA_RFAM_30063,.............(((((............)))))...
bpRNA_RFAM_40295,((((((((.......)))))))).....((.(((((.((.(((.(...((((....))))..).))))).))))).))....
bpRNA_RFAM_37757,.(((((....))))).............................................((((((......(((((((....((((...(((........)))....)))).....(((.......))))))))))....))))))........................
bpRNA_RFAM_22487,......(((((........((((((((((((((((.......))).....))).)))))))))))))).)...........................
bpRNA_RFAM_15819,.((((((.........))))))..........(((((((....)))))))....
bpRNA_CRW_29015,(((((((..((((........)))).(((((.......)))))....(((((.......)))))))))))).
bpRNA_tmRNA_434,...........(((((..((((((((....)))))))).)))))...........((((((((...........)))))).)).........(((((.(((....))))))))..(((((...((((((......)))))).)))))((((((.(((((((........)))))))...))))))........................(...((((((((((((..........)))))))))))).((((..((((((((((......))).)))))))))))..............)............((((.......))))................(((((.......)))))...........
bpRNA_SPR_194,(((((((.((((...........))))(((((.......))))).............(((((.......))))))))))))....
bpRNA_RFAM_18946,.......(((((((((..((((((.(((((((((((.(((((..........)))))............))))))))))).))))))..))))))))).........
bpRNA_RFAM_6118,.(((((((((((((((((((((((..(((................)))))))))))))))))))))).))))
bpRNA_RFAM_20284,...(((((..(((((.(((((.((((((.....((((((((..(((....))))))))))).)))))).))))))))))...)))))....
bpRNA_RFAM_38133,..(((((.......))))).......((.((.....((((((....((((((((....))))))))....)))))).((((....))))...........((((......)))).......(((.....))))).))....
bpRNA_RFAM_6114,.....((((((((((.((((((..((((((..............)))))))))))).)))))))))).....
bpRNA_RFAM_19574,......(((.......(((((.((((......((((.((....)).)))).....)))).)))))......)))......
bpRNA_RFAM_8318,....((((......))))..(((.....)))..........(((.((((((((..........))))).))))))..(((...(((((((((...)))))))))...))).....
bpRNA_RFAM_7227,.........((((........((((((((..(.(((((((......(((((.((.(((((....))))).))..)))))..))))))))))))))))))))......
bpRNA_RFAM_26283,.....((((((......))))))(((((.((((.....)))).)))))...............................................(((((.(.(((((.......(((((.....)))))(....)........))))).).)))))..............
bpRNA_RFAM_18510,.((((((.(((.(((((((((((((((((..((((((.(((.((((....((((((((((.(((..((((((((.((..((((.(((.......(((..........))).))).))))..)).))))))))..))).))))))..))))..)))).))).))))))..))))))))))))))))).))).))))))...
bpRNA_RFAM_7764,..........((.((((((((((((...)))))))))))))).......(((((.......)))))...............
bpRNA_RFAM_22368,(((((..(((((((((((((((((((.(((((((......(((((.....))))).....))))))))))))))))))))))))))..))))).......
bpRNA_RFAM_38942,........(...(((((((((((((((((.(((....))).)))))))))).))...)))))..).............
bpRNA_RFAM_13854,..((((((.....)))))).((((((((((((......)))))))))))).....................((((((..((...((.((((((((......)))))))).))...))...))))))........
bpRNA_RFAM_5972,..........................(((((.........))))).............((((((((..(...(.((((((((..(.......))))))))).)..)))))))))....((((((((...((((((...)))))...((((.((((((.(((((((....)))))))))))))).)))).))))))))...((((((((((.....((((((((......(((....)))........))))))))....))))))))))........
bpRNA_RFAM_42556,.........(((((((((((...)))).)))))))............((((((((((...))))).)))))...((((....))))..............
bpRNA_CRW_31704,(((((((...(.......)....((((((((.......)))))..)))(((((.......))))))))))))....
bpRNA_RFAM_22730,................((((((....)))))).......((((.((((((.((.((((((...)))))).)))))..)))))))......
bpRNA_RFAM_22556,.....((((((.(.((((.((((((((((((((((.(((.............))).))))).))))))))))).)))).))))))).....
bpRNA_RFAM_316,((((((((.....((((((((..(((..((((((.......)))))..)..)))...))))))))(((.((....((((......))))....)).))).)))))))).
bpRNA_RFAM_16889,..(((((((....(.((((.......)))))..)))))))..
bpRNA_CRW_41711,((((((((..(((........)))(((((((.......)))))))....(((((....).))))))))))))....
bpRNA_RFAM_22902,..................(((((((((((....((.....))...)))))))))))....(((((((.((((....)))))))))))...........((((.((.......)).)))).
bpRNA_RFAM_18894,......(((((.((((((((((((((((((((.((((....((.((((((((...))))).....))).))....(......)))))...)))))))))))))))))))).)))))........
bpRNA_RFAM_6935,..............................(((((.....................)))))......................
bpRNA_RFAM_14689,.......((((((...((((.((.(((.........))).))))))))))))....((...........))...
bpRNA_RFAM_7172,.................((...((((((((.(((....(((((....((((((......)))))))))))..)))))))))))..))......
bpRNA_RFAM_31223,..((.(((((....((((((.......))))))(((.((((.((......))..))))))).....)))))))............................
bpRNA_RFAM_6348,...................(((((.............)))))............................
bpRNA_RFAM_22657,.......((..((...((((((....))))))...))..(((((.((.(((((.......)))))...)))))))))....
bpRNA_RFAM_28637,.((((((.(((((..((((...(((.(((((((....)))))))..)))...))))..)))))..(((((((..((((.(.((((.....)))).).))))..)))))))..(((((((....((((...))))...)))))))...)))))).
bpRNA_RFAM_6540,...(((((.(((((((.....)))))))..)))))............(((((..(((((.......)))))........(((.(((.(((.........))).)))))).)))))........
bpRNA_RFAM_8538,.................((((((((...(((((((.......)))))))........(((((((.......)))))))..))))))))............
bpRNA_RFAM_4907,....(((((((((((....)))))))))))................................................(((((((......)))))))..........
