id,folding
srp_Popu.trem._DN498769,((((((......)))))).....(((....)))......((((((((((..((((..((..((((((((...(((((((((.(((((....)))))(((((.((.(((((.((((.((((.(((.((.(((((((..((....))..))))))).)).))).......((((((.....(((....(((......)))....)))....)))))))))).))))..)))))))....))))).........)))))))))....)))...))))).))...))))...)))))))))).
tRNA_tdbR00000090-Lupinus_luteus-3873-Phe-AA,((((.....((((........)))).(((((.......))))).....(((((.......)))))...))))....
tRNA_tdbR00000194-Triticum_aestivum-4565-Lys-CUU,.........((((........))))((((((.......))))))(((((((((.......))))))))).......
5s_Microstroma-juglandis-1,..(((((((....((((((((.......((((............))))........)))))).))(((..(.(((..(((((.(((....)))))))).....))).).))))))))))..
grp1_a.I1.e.D.salina.C1.SSU.943,...............(((((((..((........))...)))))))...(((((((((....))))))))).((((.((((((.......)))))).))))..............((((((...((((.....(((((((..((..(((((((((....)))))))))))((((((.....)))).)).............)))))))..........))))..))))))(((...((((...(((((.....)))))..))))..))).....(((((.........((((((((((....))))))))))......))))).....(((((....)))))(((((.((.....((((....))))......)).)))))((((((((...........))))))))...............
RNaseP_S.diastaticus,.((((((((((((((.((((((((((.............(((((.((...(((((((........................)))))))....))((((((((...((((((.((.((.((((((((((((((((....))))))))))))((.(((....))).)).........)))).)).)).)))))).((((((((((.........((((((((((((((....))))))))))).)))....))))))))))))))))))...((((.(((.(((....)))...))).)))).))))).......))))))))))(((((....))))).............)...)))))))))))))..
5s_Bullera-alba-1,..(((((((....((((((((...(...((((((......))..))))....)...)))))).))((((((......(((((.(((....)))))))).....)))))))))))))..
tRNA_tdbR00000125-Bos_taurus-9913-Gly-UCC,(((((((..(......)......((((((.......))))))...(((((......))))))))))))....
5s_Streptococcus-pyogenes-3,.((((((((......(((((......................................)))))...((((.........(((((....)))))........)))).))))))))..
srp_Agro.tume._AE007951,((((((((((((((((.....))))).)))..........(((.((..(((.......)))..)).))).(((((((....))))))))))))))).......
5s_Nocardiopsis-dassonvillei-1,.(((((((((.....(..(((((......((((.............)))).........))))).............(((((((.....)))))))....)......)))))))))..
5s_Pleurodeles-waltl-1,(((((..((((..((((((((...((.((.((((......))))..))..))....)))))).))...))))..............(((..(((((((.....)))))))))))))))..
RNaseP_S.pastorianus,.....((((((((((((((((((((.....(((((.......((((((((((....)))))))..)))......)))))...............((.((((((.(((((((.....(((((((((((...)))))))))))...(((....)))..........((((....))))((.....(((((((((((.............(((((((((((...)))))))))))........)))))))))))........))......((.(((....))).)).))))))))))))).))..))))))))))(((((....)))))............)))))))))).................
tmRNA_Clos.acet._AE001437_1-359,(((((((.........((((((.((((...................((((((.((((..(...(..(..(((((.............(((.........)))......................(((((......))))))))))..).)...)..)))).))))))...))))..))))))....((((((.((((((((.....((((......................)))).......((((((.((((......)))).))))))................................((........(((....))))).......)))))))).)))))).)))))))....
5s_Wolinella-succinogenes-1,(((((..((((((((((....((((((((.((((..((((.((......))..))))..))..)))))))).))(((.((....((((((((...))))))))....)).))))))))))))))))))....
srp_Meth.acet._AE010299,...((((((...((((((((((..(((((..................)))))....((((((............................................((((....))))..)))))).))))))))))......((((((.(((((((........))))))).))))))....((((.....((((.......))))......))))............(((((((........((((((............((((((.(((....))).))))))..........))))))))))).))))))))
RNaseP_M.bovis,((((((((((((((.(..(((((...((((((......))))))((((.((((((((((..(((...))).))))((((((..(((.......(((((((((.......((((.((((.(((....................((((((......))))))............((((((.......))))))..((((((((....))))))))(...((....)))..)))..(((..((((.....((((((((.....)))))))).(((((((......((((.....))))..)))))))....))))))))))).)))).(((.((((((((.(((......))).))).)))))))))))))))))))).)))))))))))).))))......)))))..).))))))))))))))
5s_Fusarium-pseudograminearum-6,(((((((((....((((((((.......((((............)))).........)))))).))((((((......(((.(((((....))))))))...)..))))))))))))))
5s_Agrobacterium-tumefaciens-2,(((((((((((.(.(((((((((....(((((((((.......)))..)))..)))...)))))).)))((.....(((((((((....)))).....)))))))).)))))))))))
5s_Exidia-glandulosa-1,..(((((((....((((((((..(((..(((((..........)))))..)))...)))))).))((((((......(((((((.....))))))..).....)))))))))))))..
RNaseP_B.thetaiotaomicron,...((((.((((.((.((.(.((((((...)))))).).))..)).)))).))))........(.((.........(((....)))(((....))).))....................(((((.(((((....))))).)))..)))......((((((.......))))))(((.(((((....)))))..)))....................((((.......(((((((.....(((.......))).)))))))......)))).....((((.((((....)))).))))................((((((.....)))))).......((((((....))))))........
tmRNA_Trop.whip._BX251411_1-369,.............(((((((((.((((((....)))))).))))..)))))..(((((((((((.......)))).)))))))......((((....)))).......((.((((((((((((.......))).))))))))).)).(((((((((((.......)))))))))))((((((((..............(((.((((((((.......)))))))))))..............(..(((((.........(((((.........))))).)))))..)......................(((((.......)))))..)))))))).(((.(((((.......)))))..)))......
23s_T.thermophilus_domain4,.((((....((((((((........((((......(((((.....(((....))))))))((((((((((((.....)))))))))))).))))(((((((..........)))))))...........((((((((....(((....)))......)))))))).......(.(((.((((((..(((...((...(((((....)))))...))...)))))))))..))))((((((.......))))))...(((..........)))....(((...((((((.......(.......).......)))))).....))))))))))).)))).
srp_Nitr.euro._BX321857,((((((((.(((((((((((...(((((......(((....(((....)))....)))...)))))....)))).))).))))....)))))))).
RNaseP_S.solfataricus-P2,...((((((((((((((((((..(((((....((....))...)))))))))))(((((...((((((((((....)))))((((((...))))))(((((((...........(((((((((((((...........((...((((((((((....))))))))))..))...........))))))))))))).....))))).))))))).......(.....(((((((..((.(((.(....(........)..).))).))...))))))).....).......)))))..))))))))))))..
5s_Cryptosporidium-parvum-1,((.((((((.....(((((((.......((((............))))........)))))))..((((((((....((.((((((....))))))))...)))).)))))))))).))...
RNaseP_ESH17b-7,.............(((((.......))))).((((((...)))))).((((....))(((........(((((............((...((((....)))).)).....(......((((((.......))))))...)(.(((....)))..)))))))))......))........((..((((......((((((..(((((.....))))))))))).....))))))....((((.(((....))).))))((.(((((.......))))).)).............
srp_Fugu.rubr._U40756,((((....))))((((((........((((..(((((((((.(((...(((.......(((((.((((((((.....)))))))).))))).(....((((((((((((((...(........)...((((.(((((.(((((((....))))))).))))).)))).........))))......)))).))))))...........).....))).....))).))))))))).))))))))))..........((((((.((.(.......)..)))))))).............
RNaseP_SM-A3355,.......(((((((....))))))).(((((((((((...)))))).((((....)))).......(((((............(((((((....)))))..)).......((((((.......))))))..(((((((....)))).)))))))).........))))).................((((((..((((.....)))).(((...........)))))))))((((.........(.((((((((....)))))))).)........................)))).......
srp_Syne.spec._BX569693,((((((((.((((((.(((((((..(((.....((((....(((....)))....))))...)))....)))))))..))))))..))))))))...
5s_Salmonella-typhimurium-3,(((((((((.....((((((((....(((((((.............))))..)))...)))))).)).((.(.....((((((((...)))))))).....).))...))))))))).
srp_Chlo.tepi._AE006470,(((((((((((.(((((((((((((.((((((......((.....(((....))).....))...))))).).)))))).)).)))))...)))))))))))....
5s_Streptococcus-pyogenes-2,(((((((((....(((((((.......)))..............(((((.((...((((((..(((..........))).)))))).))..))))).....)))).))))))))).
5s_Azospirillum-lipoferum-1,(((((((((.((((((....(.((....)))...)))))).....((((......(((((((..((.(.....)..)).))))))).....))))..........))))))))).
srp_Bruc.meli._AM040264,((((((((((((((((.....)))(.......(((((.....))))).(((.......))).....))))).((((((....))))))))))))))).........
tmRNA_Yers.pest._AL590842_1-364,(((((.(((((((.......))))))).))....)))..(((......((((((......))))))......))).......................(((...(..(((((....((.........))((((((.(((((((((((((....(((.......))).))))....)))))))..............))...........(((......)))..............(((((((.....(((.((((((.(((........))).)))))).)))........))))))).)))))).....)))).......)..).....)))...(((((.......)))))...........
srp_Gibb.zeae._GSP-229533,..........(((((((((...(((((........)))))..))))(((((((((.(((((..(((....)))..))))((((((((((((.((((((((.((((.((((.(((((((((.(((((.((....)))))))...))).......)))))).........(((((.(.........((((......))))........)))))).)))).))))..))))))))....)))..).))))))))).)))))))))....))))).....(((((((....)))))))....
5s_Halobacterium-sp.-2,............(((((((((...((.((((.............)))).))....))))))).........(((.(..(((((..((....)).))))).....).))).....))....
srp_Acin.baum._CP000521,(((((((((((((((((((((((((..((((((.....((((....(((....)))....))))..))))))...)))).)).))))).).)))))))))))))
tmRNA_Stap.aure._TRW-1280_1-362,((((((..((.((.......)))).))))))...((.......))(((.((((((....)))))).))).........(((((......)))))....................((((....(((......)))..))))(((((.(((((((((.......)))))))))..)))))...................(((((((...............)))))))...................((((((((..(((.(.....))))...)))))))).................((((((..........))))))...........(((((((((.......))))).))))......
srp_Mono.dome._GSP-13616,..((((((((......))))))))((((....))))........(((.(((((((((.........(((((((.....)))))))((.(((.(((((......(((((((((.(((((.(.(((((((((((.(((((..((((((....))))))..))))).)))).....((((......(((.(((.....((....))).)).))).....)))).))))))).)..))))))))...))))))...)))))))).)).))))))))).)))........((((.....))))....
telomerase_AY312571.605-1069,..((((((((((........))))))))))....((((....)))).................((((((((((((((((((((((((((.................)))))))))......(((.((((...)))).))).)))....))))))))).((....)))))))((((((((((...............(((((.((..(((((((((((((.........))).))..)))........)))))..)).)))))..))))))))))((((.((((((((((((((....(((((...(((((((((..((((.....))))....)...)))))))).))))).))).)))).))))))).)))).................((((((((((((.((((((....))))((((.((((........)))).))))))..))))))))))))......
tmRNA_envi.sequ._TRW-259292_1-355,.(((......((((((((....))))))).)...)))................((((((...(..........)..((..((((((.((((....)))).))))))..))....))))))...(((.....((((((..(..((((((.........))).))))....))))))..(((((((.(((....)))..........((((((....................))))))......)))))))....(((((((...(((..........)))....)))))))...)))........(.........).......((..(((((.......))))).....))....
tRNA_tdbR00000270-Avian_myeloblastosis_virus-11866-Met-BAU,((((((((.((((........)))).((((.........))))......((((.......))))))))))))....
tRNA_tdbR00000254-Candida_cylindracea-44322-Leu-IAG,.(((((((..(......)...((((.((((((.......)))))).)))).)))..((((((.......)))))).)))).....
tmRNA_Myco.aviu._AE016958_1-368,.(((((((.................................((((..((((((((....)))..)))))...))))................((((.(((....))).))))(((((.(((.(((((.....))))).))))))))..)))))))........((((.((.((((.(((((.....(((...((..((..((((((((((((....).)))))))))))))..))...)))..(((((((....))))))).............)))))...)))).)).)))).................((((..(((....((((((.(((.......))).....)))))))))..))))....
RNaseP_LGB27,.......((((..........))))......((((((...)))))).((((((....))))))...............................((((((((((((((((((.....(((((.....((((((.......)))))).((((((((....))))))))........)))))............(((......((((((((..(((((.....)))))..((((.(((((....)))))..)))).)))))))).....)))....((.((.(((((....))))).)).))..............))))))))))))))))))...............
srp_Stre.pyog._AE004092,.((((((((((((..(((.....((((....(((....)))....))))...))).....))))))).)))))
5s_Caenorhabditis-briggsae-1,(((((((((......((((((....(..((((............))))..).....))))))...((((((......(((((.(((....))).)))))....))))))))))))))).
tRNA_tdbR00000080-Bos_taurus-9913-Phe-GAA,.........(((........))).(((((.......)))))....((((......))))...........
grp1_a.I1.e.S.paniceum.UNK.SSU.1052,...(((((((((((.............))))))))))).............((((((((....))))))))..((((((((..(((((((..(((((((....))))))).))))))(((((((....))))))).......)....)))))))).(((..((((....))))...)))..........(.(((((...(((.........((.......)).))...).)))))..)..
5s_Saccharomonospora-cyanea-1,..(((((((((....(((((.(((......(.........(((((....)))))).....)))))).)).((.((....((((((((....))))))))....)).))..)))))))))..
srp_Erwi.caro._BX950851,....((((....(((....)))....))))
tRNA_tdbR00000233-Phaseolus_vulgaris-3885-Leu-UA7,(((((((..................(((((((.......))))))).........(((((.......))))))))))))....
RNaseP_SMB-B2,.......(((((((....)))))))......((((((...))))))(((((....))))........................((((((((....))))))..))........................(((((((((((....))).)))))...)))......(((((((((((....((.....))((.((.(((((((((.(((((((((.....)))))).))).)))))))))))..)).)))))))))))...)..............((.((((((((....)))))))).)).................................
RNaseP_PS24,.........(((((..........................((((((((((((((..(((((.((((..((.((((((((....((.....))......))))).)))))..)))).))...))).)).)))))))..(((((((.(((((....)))))..))))))).....)))))....((((((.......)))))).....((((((.(((...........(...((((...(((........))).....(((((((..((((((....)))))).(((((.......))))).)))))))))))......)....((((((((....))))))))..........))).))))))(((((....))))).........)))))....
5s_Streptococcus-pyogenes-1,.((((((((......(((((......................................)))))..(((((.........(((((....)))))........)))))))))))))..
srp_Pyro.isla._CP000504,......((((.(((((((......)))))))((((((....))))))(((......))).))))...((((((.(((((((((((..(....)..)))))))))))((((......))))))))))..((((((((((((((.((((((.(.((((((((....)))))))).).))))))..((((((.....((((....(((....)))....))))...)))))))))))))).))))))
5s_Fusarium-cerealis-1,((((((((((((.((((((((.......((((............)))).........))))).))).)))(.......(((.(((((....))))))))......)....)))))))))
tRNA_tdbR00000497-Bos_taurus-9913-Trp-BCA,(((((((..((((.......)))).(((((.......))))).....(((((.......))))))))))))....
RNaseP_SMB-B1,...............(((........((((.((((((...)))))).(((....)))....((.((((.............(((((..((((((((....))))).))))))..)).......((((((.......)))))).((((((((....))))).)))))))))........)))))))((..((((......(((((((...((......))....))))))).....))))))..............
tRNA_tdbR00000048-Synechocystis_sp.-1143-Glu-NUC,(((((((((((((((....)))))...(((((.......)))))))).(((((.......))))))))))))....
srp_Leis.dono._AY722733,.....((((.(((((((...((((.((((((((.(.....).))))).))).))))....))))))).))))......(((((.(.(((((((((((....)))))))...)))).))))))................
5s_Drosophila-melanogaster-2,(((((((((......((((((......(((((..((....))..))))).......))))))(((((((((((...............)))))).........))))).)))))))))..
tRNA_tdbR00000209-Enterobacteria_phage_T4-10665-Leu-NAA,(((((((.(................(.(((((.......))))).)(((....))))..(((((.......))))))))))))....
5s_Tulasnella-violea-1,..(((((((....((((((((.......((((............))))........)))))).))((((((......(((((.(((....)))))))).....)))))))))))))...
srp_Heli.acin._AM260522,(((((...((((.((..((((.......))))..))..))))..)))))....(((..(((((.......))))).)))..(((....)))........
RNaseP_F.mortiferum,................(((...........(((((((...)))))))((((....))))..))).....................(((.....)))...........((((((.......)))))).(((((((((....)))))))).).................((((((..((.(((.......))).))..))))))...........................((((((((....))))))))....................................
5s_Streptomyces-nodosus-1,..(((((((((....((((((((.....((((((.............))))..))....)))))...)))((((....((((((((....))))))))....)).))..)))))))))..
5s_Itersonilia-perplexans-1,..(((((((.......(((((.......(((..............)))........)))))....((((((......((..(((((....)))).))).....)))))))))))))..
srp_Tryp.bruc._M80262,...((((((.....))))))...................((((((.((((.((((.(((((....(((.((((((((.(((.....((((((((.((.(((((((((....((((((.((((.((((.((....)).)))).)))))))))).....)))).(((((((.((.(((..(((.........)))..)))...)).)))))))..))))).)).))))))))..)))...)))))))))))...))))))))).)))).))))))
tRNA_tdbR00000037-Rattus_norvegicus-10116-Asp-GUC,.(((((((.......(((((((((......))))))))).........(((((.......))))))))))))....
tRNA_tdbR00000074-Tetrahymena_pyriformis-5908-Phe-GAA,((((((((..((((.......)))).(((((.......)))))......................))))))))...
5s_Illex-illecebrosus-1,(((((((((........(..........((((..((....))..))))...........).....(((((((.....(((((.(((....))).)))))...))))))))))))))))..
tRNA_tdbR00000035-Saccharomyces_cerevisiae-4932-Asp-GUC,(((((((..................((((((.....)))).))....(((((.......))))))))))))....
srp_Stap.aure._CP000253,(((((((((((((((((.......))))))....(((((....(((((....((((.......))))....)))))((((..((((((((((....((((((..((((((......((((((((((((((((((((((((..((((.....((((....(((....)))....))))...))))....)))))).))).)))))...)))))))))).))).))).))))))..)).)))))))).))))))))).)))))...))))))
tmRNA_Chro.sale._CP000285_1-380,(((((((............((((((((.(...(((...(((((((((...(((((((.......((((((........)))))).......((((....))))......))))))).((....((((((((........)))))))).....((((..((((..(((((((........)))))))..))))...(..((((.(((.(.((((((((((((((((.(.......).)))))))))..........................))))))).).))).))))..)))))((...........))...))...))))))...)))...)))...)))))))))...(((((.......))))))))))))....
5s_Fusarium-lunulosporum-10,(((((((((...................(((((...(((((((((.....((.....)).....))))))))).....(((.(((((....))))))))..)))))....)))))))))
srp_Volv.cart._GSP-51971-1,....((((..........))))(((.......))).......((((.(((..((((((((.(((.((((((((((((((..(((((.((...(((((((((((.(((.((((.((((((((.((((((((((((....)))))))).)))).)))))......(((((....(((((.(((......)))..)).)))....)))))..))).))))..))))))))...)))))).))))))).)))))))....))))))))))...))))))))..))).))))...
5s_Corynebacterium-efficiens-1,...(((((((((....(((((.((......(.........(((((....)))))).....))..)))))(((.((....((((((((....))))))))....)).))).))))))))).
5s_Listonella-pelagia-1,((((((((((((((.((((((((....((((((((((......))).))))..)))...)))))...)))..))))..((((((((...))))))))............)))))))))).
5s_Beta-vulgaris-1,(((((((((....(((((((....((..((((.(......)...))))..)).....))))).))(((((.(.....((((((.((....)))))))).....)))))))))))))))..
RNaseP_M.thermoautotrophicumDH-2,.((((...(((.(.....((((((....))))))(((....)))....................((((((....))))))((((....))))....((((((...............(((((((((............(((((........))))).......)))))))))(((((......)))))..)))).))................).)))...........................................(((((.........)))))........)))).
srp_Halo.halo._X01698,.........(((((((.......)))))))......(((.(((((((.......((((((((...(((((((........)))).)))))))))))((..(((.........(((((((((((((((((((((((.((((((((.((((((....))))))..)))))))).))).((((((....((((....(((....)))....)))).)))))).....))))).)))))))))...))))))......)))..))(((....((((((.......))))))....)))))))))))))
5s_Esch_coli5B,(((((((((((((..((((((((....(((((((.............))))..)))...)))))...)))...)))..((((((((...))))))))............)))))))))).
5s_Kutzneria-albida-1,..(((((((((((((((((((((.....((((((.............))))..))....))))))...))).((....((((((((....))))))))....))..))))))))))))..
tRNA_tdbR00000179-Bacillus_subtilis-1423-Lys-UU,(((((((..((((........)))).(((((.......))))).....(((((.......))))))))))))....
srp_Baci.anth._AE017024,.((((((((((((((((((((((.(((((.....((((....(((....)))....))))...)))))...)))))).)).)))))))...))))))).....
tmRNA_Xyle.fast._TRW-155919_1-355,..(.((((.((((.((..(((((((...........((((((....))))))..(......)))))))).)).))))..)))).).............(((((....)))))(...((((......))))...).........................(.(((((....(.........).....))))).)......(.(((((((((....))).........))))))..)................((((..((((((..(((((..((........))))).))...))))))..))))......(((((........(..(((((.......)))))..))))))...
RNaseP_P131,.........(((((.((....((((((....((((((...))))))..(((....))).........................(((((..((((((((....))))).))))))..)).......((((((.......))))))....(((((((((..(((((((((.........(((....)))((..((((......(((((((.((((......))))..))))))).....))))))....))).))))))..)))))))))...........))))))......)).)))))....
grp1_a.I1.e.S.paniceum.UNK.SSU.287,((((((((((((.(......).))))))))))))....................(((((((............(((((((..(((((((....)))))))..)))))))(((.(((((......))))))))..........((((.(((.(((((((((......))))))).))..))).))))......(((((.....))))))))))))....................
tmRNA_Pseu.puti._AE015451_1-399,((((((((............((((...(...........((....))((((((........)))))).............((((((.....))))))............)..))))((((.((.((((..((((((....))))))..))))))))))..............)))))))).(((((((...(((............)))....)))))))............................((((((....((((.......)))).))))))..............((((..(((((((....((.........................)).....)).))))).)))).....(((.(((((((((........))))))..))).)))
5s_Thermococcus-celer-2,(((.(((((((....((((((((...((..((((..(((...)))..))))..))....)))))).))(.((((((((...((((((((.....))))))))..)))))))).)))))))))))...
srp_Zea.mays._CK327537,...............(((((((((......(((.(.((.(((..((((((((.(((((((....((((.....(.(((((((.((.(((((.(((((.(((((((((.(((((((..(((....)))..))))))))))).((((......))))....(.((((.((((.(((....)))))))..))))..)))))).)))))..)))))))....)))))))).))))..)))))))......))))))))))))).).))).....))))))))).
srp_Dros.simu._GSP-7240,.....((((........)))).......(.(((.......))).)((((((((..(((((...((.((((.....(((.(((((((..(((.((((.....(((.((((((.(((((.(((((((((((((.(((((((((((((....))))))))))))).))))........((((.......(((....(((....)))....)))......)))))))))))))..)))))))))...)).)))..)))).))))))))))))))))).)).....)))))..))))))))....
5s_Agrobacterium-vitis-1,(((((((((((...((((..(((((((.....((((.......)))).)))))))....)))).....(((.......((.((((....)))).)).......))).))))))))))).
tRNA_tdbR00000309-Enterobacteria_phage_T4-10665-Pro-NGG,.........((((.........)))).((((((.....)))))).(((((((((.......)))))......)))).
RNaseP_E.thermomarinus,.......((((..((((....)))).))))(((((((...)))))))((((....)))).............(((.......(((((((.(((((((((((((((((.......)))).))))))))))))).)))))..))(((((..((((((.......))))))(((((((((....))))))).))........))))))))..((..((((((....(((((.......((((((.....)))))))))))..))....))))))....((((((((....)))))))).(((((((....))))))).................
srp_Cocc.posa._GSP-222929,......................(((((((((........((((.(((((((((((..(((((......))))).((((..(.(((((.((((((((.((((((((((........(((((((((((........)))))))))))..((((((.(..(((((.((((.((.........)).)))).))))).).))))))....(((((.(.(.((....((((....))))..)).).).)))))))))))))))..))).)))))....))))).).))))..))))))))))).))))....)))))))))...........
RNaseP_A.ambivalens,......((.(((((.((........((((.((.(((.(((((.(((((((...)))))))...(((((...........((((((((((((((..............((...((((((((((....))))))))))..))......))))))))))))))......)))))))))).))).))....(((((((((....(((....)))...))))))))).(((.....)))...)))).........)).)))))))..
5s_Oceanobacillus-iheyensis-3,((((((.(((...((((((((...((..((((((.......)))))..)..))....)))))).)).((.((....((.(((((...))))).))....)).)).))).)))))).
5s_Bradyrhizobium-japonicum-1,(((((((((((....((((((((.....((((((.(.......)...))))..))....)))))).))(((.((....(((.(((....))).)))....)).))).))))))))))).
srp_Myco.myco._BX293980,.....((((((((((((((.((((((.....((((....(((....)))....))))...))))..))))))).))))))))).............
5s_Fusarium-asiaticum-8,(((((((((.............((((((........(((((((((.(((.........)))...)))))))))..)))))).(((((....)))))((((......)))))))))))))
tmRNA_Stre.scab._TRW-1883_1-402,...........(((((((((.....)))))))))........(((..(..((((.(((((..................))))).................))))..).))(((.((((((((.(((((.((((..((((.(((((....))))).)))).))))))))).)))).....)))).)))...(((((...........))))).(((((((....)))))))..............(((((((((........(........).....)))))))))(.(((((....(((((((((((..(((((((((.....................))))))).))..)))))))))))..))))).)..(((.(((((.....)))).).)))...).
srp_Trit.aest._BE424647,.......((......(.((((....(((.......)))...).................))).).....)).........((..(((..((.((((((((..(((((((((.((....))))))))))))))))))).))..))).))......((((((....))))))...((((((......(((((((((((....)))))).....))))))))))).
srp_Meth.ferv._M32222,((((..(((((.(....((((((......((....))....)))))).....).)))))...(((((((((..(((((((((((((((((((((.((((((((((.........((((((((((((((((((((((..(((((((((((((((....))))))))))..)))))....((((((....((((....(((....)))....))))..)))))).))).)))).))))))))...)))))))........))))))))))....)))))))))))))))))))))..)))))))))..))))
5s_Methanocaldococcus-jannaschii-1,((((.(((((((.((.((.(((((((.((..((((.............))))..))...))))))).)).))(((((.....(((((....)))))....)))))...))))))))))).
tmRNA_Neis.lact._TRW-486_1-362,(((...(((((((((.....((.....(((...)))....)).....))))))))).......))).....................((((....))))............((((((......)))))).((((((.((((((........))))))(((((....))))).))))))..............((.((((((.((((((...)))))).)))))).))......((...(...(((((.....(((........))).....)))))...)...))...................................((((.........((((((........)))))))))).....
5s_Lactococcus-lactis-1,(((((((((..((((((((((...((..((((((.......)))))..)..))....)))))).............((((((((....))))))))......))))))))))))).
5s_Fusarium-cerealis-9,((((((((((.(((((((..........((....))(((((((((.(((..(.....))))...)))))))))..)))))))))(((....))).(((((......)))))))))))))
tmRNA_Myco.pene._BA000026_1-405,...........((((((((((.........................((((....)))).......))))))))))...........................(((.((((.........................)))))))....((((((....(((((.(((.......))).)))))..)))))).....((((((((((..........)))))))))).................((.....................)).................................((((((((...........)))))))).............................................(((((.(((((.......)))))....)))))..
RNaseP_T.maritima-g,(((((((((((.....((.((((((((((....)))))).)))).))...(.(((((.((((..(..(((((((((((...))))))(((((....))))).....((((................))))....................((((((.......)))))).((((((((....))))))).)....).........(((((((..((((((.(.(((((..(((.......)))....))))).).)))))))))...((((((((....))))))))))))..........)))).)..)))).))))))...)))))))))))....
5s_Cellulomonas-biazotea-1,(((.(((((((....((((((((.....((((((.(.......)...))))..))....)))))).)).((.((....((((((((....))))))))....)).))..)))))))))).
srp_Zymo.mobi._AF203881,.(((((((((((((((((((..((((..((...((((......))))..))..))))))))..(((.......)))..))).)))))))))))).....
tmRNA_Chlo.chlo._CP000108_1-401,.((((.....................(((((((.......)))))))..........((((((((...............))))))))..........((((.((((....)))).))))(((((((..((((((((....))))))))..)))))))((((((.((((((((.......))))...))))..))))))...........((..((((...))))))..................(((((((.((((.((((................(((((.((((((((.(((..........)))..))))))))..)))))..(((((.......)))))...))))..)))).))))))).......(((((.......)))))..)))).....
5s_Neurospora-africana-1,((((((((((((.(((..........((((...............)))).......))).)))...((((((......((((((.((....)))))))).....)))))))))))))))
tRNA_tdbR00000553-Asterias_amurensis-7602-Tyr-GUA,.....(((((((((((................................(((.......))))))).))))))).
tRNA_tdbR00000028-Hordeum_vulgare-4513-Asp-QUC,.......................................(((((..((((((((.......)))).)))).))))).
5s_Corynebacterium-diphtheriae-2,...(((((((((....(.((((((......(((((.............))))..).....))))))..).((.......((((((((....)))))))).......))..)))))))))..
tRNA_tdbR00000247-Bos_taurus-9913-Leu-UAG,.(((((...((((((....))))))..(((........(((((....)))))......)))...))))).....
5s_Photorhabdus-luminescens-2,.(((((((((((....))).(((.(((.((..((((((((((.....((.((.((...........)))).)).....)))))))))).............)).))))))))))))))
tRNA_tdbR00000123-Saccharomyces_cerevisiae-4932-Gly-NCC,.........................((.......))...........(((((.......)))))...........
5s_Methanosarcina-acetivorans-1,(((((((((((....((((..((((.....((((................))))....))))..))))(.(((........((((((.((....)))))))).......))).))))))))))))....
RNaseP_LGW113,.......(((((.......)...........(((((((...))))))).(((((.((....)).)))))...(....((((.............(((((((((....)))))))..)).......((((((.......)))))).((((((((....)))))))))))).......)(....)(........).......(((((((....(((((......))))))))))))))))......(((..((((((((....))))))))...)))..............(((((....)))))..................
RNaseP_C.muridarum-g,...((((.....(((..((.((((((((((((.....)))))).)).)))).))...)))....)))).............(((((.....))))).((((....)))).(((((.((..........)).)))))(((((((((....))))))))).............(((((((.....))))))).((((((((....)))))))).........(..(((((.((((....(((((((((.(((((....)))))..((((((....))))))....)))))))))......))))..((((((((....))))))))..)))))....)..(.(.(((((((.((((.....)))).))))))).).)....................
RNaseP_LGW116,........((((((..((((.((((.....(((((((...)))))))((((((.((((..((....................))))))..)))))).))))..))))...((((.....((((((.......))))))((((((((((....))))))))))......))))..)))))).....(((.....(((((..((((((((((....))))))))))((((.(((...))).)))).....))))).....)))..((((.((((((((....)))))))))))).............((((((((...))).)))))...............
RNaseP_A.erythreum,......(((((..((((((.....))))))..)(....))))).........((...(((....(((((((.((.((((((.((((....)))).)))))))).)))...........((((((.......))))))..((((((((....))))))))(((((((.......))))))(((..(.((....)).))))).........(((((((((((.....)))...))))))))....)))).)))..))((((((....))))))(((.........)))....((((.(((....))).))))
tRNA_tdbR00000141-Salmonella_typhimurium-602-His-QUG,((((((((..((((........)))).(((((.......))))).....(((((.......)))))))))))))...
5s_Corynebacterium-xerosis-2,...(((((((((....((((((((.....((((((.............))))..))....)))))).))(((.((....((((((((....))))))))....)).))).)))))))))..
5s_Deinococcus-radiodurans-2,..((((((((((.....((.(((((....(((((((.............))))..)))...)))))..))(((.((....((.(((((....))))).))....)).)))..))))))))))..
tmRNA_Bloc.penn._CP000016_1-392,.......(((..((((((...............................((((((.......))))))...........................................))))))(((((....)))))...)))((((.......)))).......((((((......(((((((....))))))).............))))))..........................(((.((((((.(((((....)))))...)))))).)))............(((((((((((.................)))..))))))))..................................((((((((((.......)))))..).))))...
srp_Myco.geni._L43967,.........((((..((((((((.((((((.....(((......(......)......)))...))))..))))))).)))..))))..............
RNaseP_C.hydrogenoformans,..(((((((((((((......((.((((((....)))))).)).(((.(((((.((........((((((((((((...))))))(((((....))))).........(......................((((.....((((((.......))))))(((((((((....))))))).))......))))((((..((((..((((((....((((((...(((((.....)))))))))))...)))))))))).(((((((((....)))))))))......))))).)))))).....)).))))))))...))))))))))))).
5s_Acinetobacter-sp.-1,((((((((.....(((((((.....(((((((.............))))..)))....))))).))(((.......(((((((....))))))).......)))..))))))))..
