F1,LLM,fam
0.48000000000000004,RNABERT,srp
0.0875,RNABERT,srp
0.049999999999999996,RNABERT,srp
0.16589861751152074,RNABERT,srp
0.20000000000000004,RNABERT,srp
0.30769230769230765,RNABERT,srp
0.05128205128205128,RNABERT,srp
0.3384615384615385,RNABERT,srp
0.07142857142857144,RNABERT,srp
0.06422018348623854,RNABERT,srp
0.08888888888888889,RNABERT,srp
0.1739130434782609,RNABERT,srp
0.4358974358974359,RNABERT,srp
0.3037974683544304,RNABERT,srp
0.3928571428571429,RNABERT,srp
0.3,RNABERT,srp
0.1935483870967742,RNABERT,srp
0.11392405063291139,RNABERT,srp
0.14444444444444446,RNABERT,srp
0.21538461538461542,RNABERT,srp
0.05847953216374269,RNABERT,srp
0.4067796610169492,RNABERT,srp
0.19999999999999998,RNABERT,srp
0.1391304347826087,RNABERT,srp
0.21428571428571427,RNABERT,srp
0.043478260869565216,RNABERT,srp
0.0,RNABERT,srp
0.10144927536231883,RNABERT,srp
0.23880597014925378,RNABERT,srp
0.3921568627450981,RNABERT,srp
0.3076923076923077,RNABERT,srp
0.3111111111111111,RNABERT,srp
0.20833333333333331,RNABERT,srp
0.0748663101604278,RNABERT,srp
0.14893617021276595,RNABERT,srp
0.09411764705882354,RNABERT,srp
0.14893617021276595,RNABERT,srp
0.10112359550561797,RNABERT,srp
0.11940298507462686,RNABERT,srp
0.16438356164383564,RNABERT,srp
0.21951219512195122,RNABERT,srp
0.04705882352941177,RNABERT,srp
0.07960199004975126,RNABERT,srp
0.0,RNABERT,srp
0.0,RNABERT,srp
0.028846153846153844,RNABERT,srp
0.11398963730569948,RNABERT,srp
0.10714285714285714,RNABERT,srp
0.2909090909090909,RNABERT,srp
0.0,RNABERT,srp
0.1,RNABERT,srp
0.12087912087912088,RNABERT,srp
0.13574660633484162,RNABERT,srp
0.32727272727272727,RNABERT,srp
0.2105263157894737,RNABERT,srp
0.052631578947368425,RNABERT,srp
0.29629629629629634,RNABERT,srp
0.3157894736842105,RNABERT,srp
0.13541666666666666,RNABERT,srp
0.30769230769230765,RNABERT,srp
0.10256410256410256,RNABERT,srp
0.1904761904761905,RNABERT,srp
0.07954545454545454,RNABERT,srp
0.20338983050847456,RNABERT,srp
0.4186046511627907,RNABERT,srp
0.1111111111111111,RNABERT,srp
0.32727272727272727,RNABERT,srp
0.0425531914893617,RNABERT,srp
0.07909604519774012,RNABERT,srp
0.22222222222222224,RNABERT,srp
0.04081632653061224,RNABERT,srp
0.07792207792207793,RNABERT,srp
0.20895522388059704,RNABERT,srp
0.1443298969072165,RNABERT,srp
0.08433734939759037,RNABERT,srp
0.06481481481481481,RNABERT,srp
0.1333333333333333,RNABERT,srp
0.02777777777777778,RNABERT,srp
0.2272727272727273,RNABERT,srp
0.02843601895734597,RNABERT,srp
0.45614035087719296,RNABERT,srp
0.03296703296703296,RNABERT,srp
0.22580645161290322,RNABERT,srp
0.0,RNABERT,srp
0.028368794326241134,RNABERT,srp
0.22222222222222224,RNABERT,srp
0.30000000000000004,RNABERT,srp
0.28205128205128205,RNABERT,srp
0.1476510067114094,RNABERT,srp
0.3,RNABERT,srp
0.04145077720207254,RNABERT,srp
0.13471502590673576,RNABERT,srp
0.057692307692307696,RNABERT,srp
0.11764705882352941,RNABERT,srp
0.08421052631578947,RNABERT,srp
0.07142857142857142,RNABERT,srp
0.1306532663316583,RNABERT,srp
0.37837837837837845,RNABERT,srp
0.13333333333333333,RNABERT,srp
0.09374999999999999,RNABERT,srp
0.0425531914893617,RNABERT,srp
0.32142857142857145,RNABERT,srp
0.06172839506172839,RNABERT,srp
0.025157232704402517,RNABERT,srp
0.4050632911392405,RNABERT,srp
0.18867924528301885,RNABERT,srp
0.19199999999999998,RNABERT,srp
0.07547169811320756,RNABERT,srp
0.24,RNABERT,srp
0.16,RNABERT,srp
0.15384615384615383,RNABERT,srp
0.2857142857142857,RNABERT,srp
0.1460674157303371,RNABERT,srp
0.19047619047619047,RNABERT,srp
0.028571428571428574,RNABERT,srp
0.17582417582417584,RNABERT,srp
0.14893617021276598,RNABERT,srp
0.0975609756097561,RNABERT,srp
0.13333333333333333,RNABERT,srp
0.1904761904761905,RNABERT,srp
0.29787234042553196,RNABERT,srp
0.09345794392523366,RNABERT,srp
0.08602150537634408,RNABERT,srp
0.20338983050847456,RNABERT,srp
0.08205128205128205,RNABERT,srp
0.4,RNABERT,srp
0.15116279069767444,RNABERT,srp
0.24137931034482757,RNABERT,srp
0.0,RNABERT,srp
0.02564102564102564,RNABERT,srp
0.19199999999999998,RNABERT,srp
0.10650887573964499,RNABERT,srp
0.03125,RNABERT,srp
0.3076923076923077,RNABERT,srp
0.3174603174603175,RNABERT,srp
0.0,RNABERT,srp
0.08536585365853658,RNABERT,srp
0.44155844155844154,RNABERT,srp
0.36734693877551017,RNABERT,srp
0.16129032258064516,RNABERT,srp
0.09782608695652173,RNABERT,srp
0.16666666666666666,RNABERT,srp
0.125,RNABERT,srp
0.22857142857142856,RNABERT,srp
0.09999999999999999,RNABERT,srp
0.06779661016949153,RNABERT,srp
0.06965174129353234,RNABERT,srp
0.3902439024390244,RNABERT,srp
0.13043478260869565,RNABERT,srp
0.05025125628140704,RNABERT,srp
0.0425531914893617,RNABERT,srp
0.28571428571428575,RNABERT,srp
0.0784313725490196,RNABERT,srp
0.33333333333333326,RNABERT,srp
0.0,RNABERT,srp
0.0,RNABERT,srp
0.36666666666666664,RNABERT,srp
0.12244897959183673,RNABERT,srp
0.28205128205128205,RNABERT,srp
0.11627906976744186,RNABERT,srp
0.19047619047619047,RNABERT,srp
0.0425531914893617,RNABERT,srp
0.06306306306306307,RNABERT,srp
0.05025125628140704,RNABERT,srp
0.059113300492610835,RNABERT,srp
0.2769230769230769,RNABERT,srp
0.09523809523809525,RNABERT,srp
0.026845637583892617,RNABERT,srp
0.4533333333333333,RNABERT,srp
0.06986899563318777,RNABERT,srp
0.024539877300613498,RNABERT,srp
0.07174887892376682,RNABERT,srp
0.2135922330097087,RNABERT,srp
0.046511627906976744,RNABERT,srp
0.21818181818181817,RNABERT,srp
0.06211180124223602,RNABERT,srp
0.4050632911392405,RNABERT,srp
0.2,RNABERT,srp
0.0,RNABERT,srp
0.0,RNABERT,srp
0.2105263157894737,RNABERT,srp
0.0,RNABERT,srp
0.0,RNABERT,srp
0.10679611650485438,RNABERT,grp1
0.14671814671814673,RNABERT,grp1
0.16938110749185667,RNABERT,grp1
0.2689075630252101,RNABERT,grp1
0.20547945205479454,RNABERT,grp1
0.0915032679738562,RNABERT,grp1
0.18939393939393936,RNABERT,grp1
0.21333333333333332,RNABERT,grp1
0.18587360594795538,RNABERT,grp1
0.1958762886597938,RNABERT,grp1
0.18796992481203006,RNABERT,grp1
0.11594202898550723,RNABERT,grp1
0.11428571428571428,RNABERT,grp1
0.12264150943396225,RNABERT,grp1
0.19591836734693877,RNABERT,grp1
0.22950819672131148,RNABERT,grp1
0.06451612903225806,RNABERT,grp1
0.12222222222222222,RNABERT,grp1
0.14074074074074072,RNABERT,grp1
0.1038961038961039,RNABERT,grp1
0.10897435897435896,RNABERT,grp1
0.11285266457680251,RNABERT,grp1
0.1512605042016807,RNABERT,grp1
0.1736111111111111,RNABERT,grp1
0.1953125,RNABERT,grp1
0.0909090909090909,RNABERT,grp1
0.16216216216216217,RNABERT,grp1
0.03888888888888889,RNABERT,grp1
0.14953271028037382,RNABERT,grp1
0.14814814814814814,RNABERT,grp1
0.11666666666666668,RNABERT,grp1
0.1488673139158576,RNABERT,grp1
0.20359281437125748,RNABERT,grp1
0.13427561837455831,RNABERT,grp1
0.1487603305785124,RNABERT,grp1
0.19178082191780824,RNABERT,grp1
0.11469534050179213,RNABERT,grp1
0.04878048780487805,RNABERT,grp1
0.1739130434782609,RNABERT,grp1
0.20634920634920637,RNABERT,grp1
0.22360248447204967,RNABERT,grp1
0.0730593607305936,RNABERT,grp1
0.024793388429752067,RNABERT,grp1
0.1780821917808219,RNABERT,grp1
0.21052631578947367,RNABERT,grp1
0.16470588235294115,RNABERT,grp1
0.12222222222222222,RNABERT,grp1
0.23287671232876714,RNABERT,grp1
0.08108108108108107,RNABERT,grp1
0.07843137254901959,RNABERT,grp1
0.14117647058823526,RNABERT,grp1
0.10784313725490197,RNABERT,grp1
0.15165876777251186,RNABERT,grp1
0.016528925619834708,RNABERT,grp1
0.15107913669064751,RNABERT,grp1
0.13768115942028986,RNABERT,grp1
0.07142857142857142,RNABERT,grp1
0.13468013468013465,RNABERT,grp1
0.08764940239043825,RNABERT,grp1
0.15068493150684928,RNABERT,grp1
0.15135135135135136,RNABERT,grp1
0.12941176470588237,RNABERT,grp1
0.011560693641618498,RNABERT,grp1
0.1286549707602339,RNABERT,grp1
0.15107913669064751,RNABERT,grp1
0.1839080459770115,RNABERT,grp1
0.18556701030927836,RNABERT,grp1
0.147239263803681,RNABERT,grp1
0.15714285714285714,RNABERT,grp1
0.15810276679841895,RNABERT,grp1
0.17647058823529407,RNABERT,grp1
0.16393442622950818,RNABERT,grp1
0.23102310231023102,RNABERT,grp1
0.127208480565371,RNABERT,grp1
0.2948717948717949,RNABERT,RNaseP
0.30508474576271183,RNABERT,RNaseP
0.15540540540540537,RNABERT,RNaseP
0.1346153846153846,RNABERT,RNaseP
0.1888111888111888,RNABERT,RNaseP
0.18623481781376516,RNABERT,RNaseP
0.13636363636363635,RNABERT,RNaseP
0.17117117117117117,RNABERT,RNaseP
0.1946902654867257,RNABERT,RNaseP
0.1719457013574661,RNABERT,RNaseP
0.22134387351778656,RNABERT,RNaseP
0.20817843866171,RNABERT,RNaseP
0.19199999999999998,RNABERT,RNaseP
0.2222222222222222,RNABERT,RNaseP
0.13675213675213674,RNABERT,RNaseP
0.12142857142857141,RNABERT,RNaseP
0.060085836909871244,RNABERT,RNaseP
0.21105527638190955,RNABERT,RNaseP
0.11673151750972761,RNABERT,RNaseP
0.08695652173913045,RNABERT,RNaseP
0.14432989690721648,RNABERT,RNaseP
0.1923076923076923,RNABERT,RNaseP
0.19047619047619047,RNABERT,RNaseP
0.09815950920245399,RNABERT,RNaseP
0.19926199261992622,RNABERT,RNaseP
0.3609022556390977,RNABERT,RNaseP
0.14218009478672988,RNABERT,RNaseP
0.1220657276995305,RNABERT,RNaseP
0.23008849557522124,RNABERT,RNaseP
0.23571428571428574,RNABERT,RNaseP
0.0670391061452514,RNABERT,RNaseP
0.1118421052631579,RNABERT,RNaseP
0.10989010989010989,RNABERT,RNaseP
0.12380952380952381,RNABERT,RNaseP
0.22702702702702704,RNABERT,RNaseP
0.16740088105726872,RNABERT,RNaseP
0.15469613259668508,RNABERT,RNaseP
0.12121212121212122,RNABERT,RNaseP
0.18433179723502305,RNABERT,RNaseP
0.1776504297994269,RNABERT,RNaseP
0.20312500000000003,RNABERT,RNaseP
0.18779342723004694,RNABERT,RNaseP
0.1935483870967742,RNABERT,RNaseP
0.20491803278688522,RNABERT,RNaseP
0.16129032258064516,RNABERT,RNaseP
0.06741573033707865,RNABERT,RNaseP
0.17297297297297295,RNABERT,RNaseP
0.18292682926829268,RNABERT,RNaseP
0.15544041450777205,RNABERT,RNaseP
0.09836065573770492,RNABERT,RNaseP
0.1630901287553648,RNABERT,RNaseP
0.14383561643835618,RNABERT,RNaseP
0.12030075187969924,RNABERT,RNaseP
0.2717391304347826,RNABERT,RNaseP
0.25833333333333336,RNABERT,RNaseP
0.1919191919191919,RNABERT,RNaseP
0.1824561403508772,RNABERT,RNaseP
0.18867924528301883,RNABERT,RNaseP
0.17142857142857143,RNABERT,RNaseP
0.16504854368932037,RNABERT,RNaseP
0.1639344262295082,RNABERT,RNaseP
0.27979274611398963,RNABERT,RNaseP
0.25514403292181076,RNABERT,RNaseP
0.14012738853503187,RNABERT,RNaseP
0.1005586592178771,RNABERT,RNaseP
0.07920792079207921,RNABERT,RNaseP
0.13023255813953488,RNABERT,RNaseP
0.19148936170212766,RNABERT,RNaseP
0.2390438247011952,RNABERT,RNaseP
0.22448979591836737,RNABERT,RNaseP
0.14814814814814814,RNABERT,RNaseP
0.16733067729083667,RNABERT,RNaseP
0.17424242424242423,RNABERT,RNaseP
0.12087912087912088,RNABERT,RNaseP
0.021052631578947368,RNABERT,RNaseP
0.07017543859649122,RNABERT,RNaseP
0.17948717948717946,RNABERT,RNaseP
0.14345991561181437,RNABERT,RNaseP
0.19354838709677422,RNABERT,RNaseP
0.208955223880597,RNABERT,RNaseP
0.18357487922705312,RNABERT,RNaseP
0.20353982300884954,RNABERT,RNaseP
0.20532319391634982,RNABERT,RNaseP
0.10679611650485436,RNABERT,RNaseP
0.17777777777777778,RNABERT,RNaseP
0.15165876777251186,RNABERT,RNaseP
0.125,RNABERT,RNaseP
0.17857142857142855,RNABERT,RNaseP
0.16143497757847533,RNABERT,RNaseP
0.15584415584415587,RNABERT,RNaseP
0.11304347826086956,RNABERT,RNaseP
0.13740458015267173,RNABERT,RNaseP
0.11504424778761062,RNABERT,RNaseP
0.2047244094488189,RNABERT,RNaseP
0.05999999999999999,RNABERT,RNaseP
0.1497326203208556,RNABERT,RNaseP
0.14400000000000002,RNABERT,RNaseP
0.09364548494983278,RNABERT,RNaseP
0.2288557213930348,RNABERT,RNaseP
0.21886792452830187,RNABERT,RNaseP
0.12765957446808512,RNABERT,RNaseP
0.17560975609756097,RNABERT,RNaseP
0.23208191126279865,RNABERT,RNaseP
0.15454545454545454,RNABERT,RNaseP
0.22317596566523604,RNABERT,RNaseP
0.20192307692307693,RNABERT,RNaseP
0.22480620155038764,RNABERT,RNaseP
0.14754098360655737,RNABERT,RNaseP
0.1854838709677419,RNABERT,RNaseP
0.1803921568627451,RNABERT,RNaseP
0.29069767441860467,RNABERT,RNaseP
0.16783216783216787,RNABERT,RNaseP
0.07547169811320754,RNABERT,RNaseP
0.20909090909090908,RNABERT,RNaseP
0.18731117824773413,RNABERT,RNaseP
0.16666666666666669,RNABERT,RNaseP
0.04,RNABERT,RNaseP
0.1711711711711712,RNABERT,RNaseP
0.20168067226890757,RNABERT,RNaseP
0.16853932584269662,RNABERT,RNaseP
0.055813953488372085,RNABERT,RNaseP
0.07407407407407408,RNABERT,RNaseP
0.225,RNABERT,RNaseP
0.2487046632124352,RNABERT,RNaseP
0.16170212765957445,RNABERT,RNaseP
0.1443298969072165,RNABERT,RNaseP
0.1444043321299639,RNABERT,RNaseP
0.12121212121212122,RNABERT,RNaseP
0.1397849462365591,RNABERT,RNaseP
0.22500000000000003,RNABERT,RNaseP
0.16935483870967744,RNABERT,RNaseP
0.11965811965811965,RNABERT,RNaseP
0.24691358024691357,RNABERT,RNaseP
0.11612903225806451,RNABERT,RNaseP
0.15767634854771784,RNABERT,RNaseP
0.28703703703703703,RNABERT,RNaseP
0.10377358490566037,RNABERT,RNaseP
0.1542857142857143,RNABERT,RNaseP
0.1188118811881188,RNABERT,RNaseP
0.2465753424657534,RNABERT,RNaseP
0.2512562814070351,RNABERT,RNaseP
0.053763440860215055,RNABERT,RNaseP
0.12295081967213116,RNABERT,RNaseP
0.2832618025751073,RNABERT,RNaseP
0.11683848797250858,RNABERT,RNaseP
0.07,RNABERT,RNaseP
0.04395604395604396,RNABERT,RNaseP
0.11814345991561181,RNABERT,RNaseP
0.21463414634146344,RNABERT,RNaseP
0.010471204188481676,RNABERT,RNaseP
0.16842105263157894,RNABERT,RNaseP
0.15384615384615383,RNABERT,RNaseP
0.1651376146788991,RNABERT,RNaseP
0.1888111888111888,RNABERT,RNaseP
0.19642857142857142,RNABERT,RNaseP
0.18421052631578946,RNABERT,RNaseP
0.2074688796680498,RNABERT,RNaseP
0.16964285714285715,RNABERT,RNaseP
0.19251336898395724,RNABERT,RNaseP
0.14035087719298245,RNABERT,RNaseP
0.15139442231075695,RNABERT,RNaseP
0.1725888324873096,RNABERT,RNaseP
0.1440677966101695,RNABERT,RNaseP
0.224390243902439,RNABERT,RNaseP
0.19847328244274806,RNABERT,RNaseP
0.2032085561497326,RNABERT,RNaseP
0.18250950570342203,RNABERT,RNaseP
0.15384615384615385,RNABERT,RNaseP
0.09950248756218905,RNABERT,RNaseP
0.05426356589147286,RNABERT,RNaseP
0.16774193548387098,RNABERT,RNaseP
0.05622489959839358,RNABERT,RNaseP
0.1919191919191919,RNABERT,RNaseP
0.1741424802110818,RNABERT,RNaseP
0.1506276150627615,RNABERT,RNaseP
0.1926605504587156,RNABERT,RNaseP
0.12727272727272726,RNABERT,RNaseP
0.20437956204379562,RNABERT,RNaseP
0.07207207207207207,RNABERT,RNaseP
0.15331010452961677,RNABERT,RNaseP
0.15246636771300448,RNABERT,RNaseP
0.17094017094017094,RNABERT,RNaseP
0.08298755186721993,RNABERT,RNaseP
0.13197969543147206,RNABERT,RNaseP
0.11333333333333333,RNABERT,RNaseP
0.18390804597701146,RNABERT,RNaseP
0.11255411255411256,RNABERT,RNaseP
0.17704918032786884,RNABERT,RNaseP
0.1368421052631579,RNABERT,RNaseP
0.30222222222222217,RNABERT,RNaseP
0.135048231511254,RNABERT,RNaseP
0.13471502590673576,RNABERT,RNaseP
0.09322033898305083,RNABERT,RNaseP
0.14285714285714285,RNABERT,RNaseP
0.20216606498194944,RNABERT,RNaseP
0.18644067796610173,RNABERT,RNaseP
0.16828478964401294,RNABERT,RNaseP
0.21212121212121213,RNABERT,RNaseP
0.14285714285714288,RNABERT,RNaseP
0.1836065573770492,RNABERT,RNaseP
0.12612612612612614,RNABERT,RNaseP
0.23834196891191708,RNABERT,RNaseP
0.21834061135371177,RNABERT,RNaseP
0.08,RNABERT,RNaseP
0.047619047619047616,RNABERT,RNaseP
0.13249211356466878,RNABERT,RNaseP
0.19004524886877827,RNABERT,RNaseP
0.15450643776824033,RNABERT,RNaseP
0.13861386138613863,RNABERT,RNaseP
0.2236024844720497,RNABERT,RNaseP
0.2074074074074074,RNABERT,RNaseP
0.12080536912751677,RNABERT,RNaseP
0.18181818181818182,RNABERT,RNaseP
0.17094017094017094,RNABERT,RNaseP
0.21052631578947364,RNABERT,RNaseP
0.20879120879120877,RNABERT,RNaseP
0.16239316239316237,RNABERT,RNaseP
0.08943089430894309,RNABERT,RNaseP
0.20491803278688525,RNABERT,RNaseP
0.25142857142857145,RNABERT,RNaseP
0.15706806282722513,RNABERT,RNaseP
0.2,RNABERT,RNaseP
0.018957345971563982,RNABERT,RNaseP
0.15075376884422112,RNABERT,RNaseP
0.1784037558685446,RNABERT,RNaseP
0.2028985507246377,RNABERT,RNaseP
0.13,RNABERT,RNaseP
0.22439024390243903,RNABERT,RNaseP
0.12682926829268293,RNABERT,RNaseP
0.19011406844106465,RNABERT,RNaseP
0.20095693779904306,RNABERT,RNaseP
0.15625,RNABERT,RNaseP
0.18681318681318682,RNABERT,RNaseP
0.19512195121951217,RNABERT,RNaseP
0.21,RNABERT,RNaseP
0.2773109243697479,RNABERT,RNaseP
0.14007782101167315,RNABERT,RNaseP
0.1964285714285714,RNABERT,RNaseP
0.15544041450777205,RNABERT,RNaseP
0.0881057268722467,RNABERT,RNaseP
0.3484848484848485,RNABERT,RNaseP
0.12682926829268293,RNABERT,RNaseP
0.1492537313432836,RNABERT,RNaseP
0.21008403361344538,RNABERT,RNaseP
0.17073170731707316,RNABERT,RNaseP
0.0849673202614379,RNABERT,RNaseP
0.12451361867704282,RNABERT,RNaseP
0.12871287128712872,RNABERT,RNaseP
0.11981566820276497,RNABERT,RNaseP
0.1339285714285714,RNABERT,RNaseP
0.21875,RNABERT,RNaseP
0.10526315789473685,RNABERT,RNaseP
0.14492753623188404,RNABERT,RNaseP
0.21818181818181817,RNABERT,RNaseP
0.23157894736842108,RNABERT,RNaseP
0.23275862068965517,RNABERT,RNaseP
0.17543859649122806,RNABERT,RNaseP
0.21186440677966104,RNABERT,RNaseP
0.2929936305732484,RNABERT,RNaseP
0.16379310344827588,RNABERT,RNaseP
0.18181818181818182,RNABERT,RNaseP
0.26966292134831465,RNABERT,RNaseP
0.2300884955752212,RNABERT,RNaseP
0.1650485436893204,RNABERT,RNaseP
0.3023255813953488,RNABERT,RNaseP
0.2347417840375587,RNABERT,RNaseP
0.2769230769230769,RNABERT,RNaseP
0.2608695652173913,RNABERT,RNaseP
0.21886792452830187,RNABERT,RNaseP
0.21875,RNABERT,RNaseP
0.21666666666666667,RNABERT,RNaseP
0.16589861751152074,RNABERT,RNaseP
0.14354066985645936,RNABERT,RNaseP
0.23076923076923078,RNABERT,RNaseP
0.12,RNABERT,RNaseP
0.28205128205128205,RNABERT,RNaseP
0.21238938053097342,RNABERT,RNaseP
0.2582781456953643,RNABERT,RNaseP
0.31506849315068497,RNABERT,RNaseP
0.29357798165137616,RNABERT,RNaseP
0.32653061224489793,RNABERT,RNaseP
0.24066390041493776,RNABERT,RNaseP
0.2604166666666667,RNABERT,RNaseP
0.2133333333333333,RNABERT,RNaseP
0.13333333333333333,RNABERT,RNaseP
0.17730496453900707,RNABERT,RNaseP
0.19428571428571428,RNABERT,RNaseP
0.13385826771653545,RNABERT,RNaseP
0.3314285714285714,RNABERT,RNaseP
0.1372549019607843,RNABERT,RNaseP
0.10945273631840796,RNABERT,RNaseP
0.20869565217391303,RNABERT,RNaseP
0.2042553191489362,RNABERT,RNaseP
0.06306306306306307,RNABERT,RNaseP
0.19555555555555554,RNABERT,RNaseP
0.19083969465648853,RNABERT,RNaseP
0.16190476190476188,RNABERT,RNaseP
0.10628019323671499,RNABERT,RNaseP
0.16292134831460675,RNABERT,RNaseP
0.22929936305732485,RNABERT,RNaseP
0.20000000000000004,RNABERT,RNaseP
0.2416666666666667,RNABERT,RNaseP
0.17821782178217824,RNABERT,RNaseP
0.14723926380368096,RNABERT,RNaseP
0.11764705882352941,RNABERT,RNaseP
0.1308411214953271,RNABERT,RNaseP
0.10476190476190475,RNABERT,RNaseP
0.15178571428571427,RNABERT,RNaseP
0.12173913043478263,RNABERT,RNaseP
0.18565400843881855,RNABERT,RNaseP
0.182370820668693,RNABERT,RNaseP
0.1589958158995816,RNABERT,RNaseP
0.28695652173913044,RNABERT,RNaseP
0.19285714285714287,RNABERT,RNaseP
0.2573099415204678,RNABERT,RNaseP
0.17616580310880828,RNABERT,RNaseP
0.2272727272727273,RNABERT,RNaseP
0.15999999999999998,RNABERT,RNaseP
0.04195804195804197,RNABERT,RNaseP
0.12448132780082988,RNABERT,RNaseP
0.1826923076923077,RNABERT,RNaseP
0.046296296296296294,RNABERT,RNaseP
0.06722689075630252,RNABERT,RNaseP
0.29493087557603687,RNABERT,RNaseP
0.0502092050209205,RNABERT,RNaseP
0.16733067729083664,RNABERT,RNaseP
0.18181818181818182,RNABERT,RNaseP
0.15204678362573099,RNABERT,RNaseP
0.18855218855218855,RNABERT,RNaseP
0.13114754098360656,RNABERT,RNaseP
0.16417910447761194,RNABERT,RNaseP
0.2064516129032258,RNABERT,RNaseP
0.22310756972111556,RNABERT,RNaseP
0.08144796380090497,RNABERT,RNaseP
0.1804511278195489,RNABERT,RNaseP
0.23893805309734512,RNABERT,RNaseP
0.125,RNABERT,RNaseP
0.15228426395939088,RNABERT,RNaseP
0.21305841924398625,RNABERT,RNaseP
0.17061611374407581,RNABERT,RNaseP
0.19141914191419143,RNABERT,RNaseP
0.16568047337278108,RNABERT,RNaseP
0.21224489795918366,RNABERT,RNaseP
0.1948717948717949,RNABERT,RNaseP
0.135048231511254,RNABERT,RNaseP
0.1476923076923077,RNABERT,RNaseP
0.22950819672131148,RNABERT,RNaseP
0.18237082066869303,RNABERT,RNaseP
0.2608695652173913,RNABERT,RNaseP
0.03960396039603961,RNABERT,RNaseP
0.25142857142857145,RNABERT,RNaseP
0.213903743315508,RNABERT,RNaseP
0.2162162162162162,RNABERT,RNaseP
0.2446043165467626,RNABERT,RNaseP
0.13617021276595745,RNABERT,RNaseP
0.1412639405204461,RNABERT,RNaseP
0.1990950226244344,RNABERT,RNaseP
0.15609756097560976,RNABERT,RNaseP
0.22580645161290322,RNABERT,RNaseP
0.24545454545454543,RNABERT,RNaseP
0.14937759336099588,RNABERT,RNaseP
0.12337662337662338,RNABERT,RNaseP
0.2278481012658228,RNABERT,RNaseP
0.11688311688311688,RNABERT,RNaseP
0.208955223880597,RNABERT,RNaseP
0.17948717948717952,RNABERT,RNaseP
0.1639344262295082,RNABERT,RNaseP
0.13278008298755187,RNABERT,RNaseP
0.2679425837320574,RNABERT,RNaseP
0.14634146341463414,RNABERT,RNaseP
0.14728682170542637,RNABERT,RNaseP
0.13333333333333333,RNABERT,RNaseP
0.1452513966480447,RNABERT,RNaseP
0.16113744075829384,RNABERT,RNaseP
0.15075376884422112,RNABERT,RNaseP
0.16822429906542055,RNABERT,RNaseP
0.1753246753246753,RNABERT,RNaseP
0.19727891156462585,RNABERT,RNaseP
0.1958041958041958,RNABERT,RNaseP
0.18181818181818182,RNABERT,RNaseP
0.08695652173913043,RNABERT,RNaseP
0.25365853658536586,RNABERT,RNaseP
0.1404494382022472,RNABERT,RNaseP
0.04395604395604396,RNABERT,RNaseP
0.3017241379310345,RNABERT,RNaseP
0.1914893617021277,RNABERT,RNaseP
0.1073170731707317,RNABERT,RNaseP
0.1875,RNABERT,RNaseP
0.12500000000000003,RNABERT,RNaseP
0.1716171617161716,RNABERT,RNaseP
0.12682926829268293,RNABERT,RNaseP
0.09523809523809523,RNABERT,RNaseP
0.25316455696202533,RNABERT,RNaseP
0.18099547511312214,RNABERT,RNaseP
0.19298245614035087,RNABERT,RNaseP
0.16748768472906403,RNABERT,RNaseP
0.15053763440860216,RNABERT,RNaseP
0.13636363636363635,RNABERT,RNaseP
0.06722689075630252,RNABERT,RNaseP
0.23036649214659685,RNABERT,RNaseP
0.12745098039215685,RNABERT,RNaseP
0.1877022653721683,RNABERT,RNaseP
0.11683848797250859,RNABERT,RNaseP
0.21568627450980393,RNABERT,RNaseP
0.1554770318021201,RNABERT,RNaseP
0.18324607329842932,RNABERT,RNaseP
0.12371134020618557,RNABERT,RNaseP
0.12030075187969924,RNABERT,RNaseP
0.1414141414141414,RNABERT,RNaseP
0.2059800664451827,RNABERT,RNaseP
0.16748768472906406,RNABERT,RNaseP
0.19852941176470587,RNABERT,RNaseP
0.2288557213930348,RNABERT,RNaseP
0.12994350282485875,RNABERT,RNaseP
0.15625,RNABERT,RNaseP
0.125,RNABERT,RNaseP
0.1518987341772152,RNABERT,RNaseP
0.18028169014084505,RNABERT,RNaseP
0.1488372093023256,RNABERT,RNaseP
0.12871287128712872,RNABERT,RNaseP
0.13877551020408163,RNABERT,RNaseP
0.14912280701754385,RNABERT,RNaseP
0.18888888888888888,RNABERT,RNaseP
0.13877551020408163,RNABERT,RNaseP
0.18699186991869918,RNABERT,RNaseP
0.10837438423645321,RNABERT,RNaseP
0.19999999999999998,RNABERT,RNaseP
0.24786324786324784,RNABERT,RNaseP
0.20930232558139533,RNABERT,RNaseP
0.15454545454545454,RNABERT,RNaseP
0.0923076923076923,RNABERT,RNaseP
0.2508038585209003,RNABERT,RNaseP
0.1917808219178082,RNABERT,RNaseP
0.23076923076923075,RNABERT,RNaseP
0.14084507042253522,RNABERT,RNaseP
0.17073170731707316,RNABERT,RNaseP
0.1917808219178082,RNABERT,RNaseP
0.06451612903225806,RNABERT,RNaseP
0.0621761658031088,RNABERT,RNaseP
0.16783216783216784,RNABERT,RNaseP
0.09606986899563319,RNABERT,RNaseP
0.1469387755102041,RNABERT,RNaseP
0.1923076923076923,RNABERT,RNaseP
0.1899441340782123,RNABERT,RNaseP
0.14925373134328357,RNABERT,RNaseP
0.19534883720930235,RNABERT,RNaseP
0.17948717948717952,RNABERT,RNaseP
0.1871345029239766,RNABERT,RNaseP
0.07174887892376682,RNABERT,RNaseP
0.2655601659751038,RNABERT,RNaseP
0.18181818181818182,RNABERT,RNaseP
